IDContrato;DataFoto;IDTranche;Tipo;DataBase;DataBaixa;DataEvento;Projetado;Realizado;TaxaCambio;TaxaVariante;Taxa;FoiRealizado
11542225;1900-01-01;1;2;2017-10-26;2017-10-26;2017-10-26;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-10-26;2017-10-26;2017-10-26;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-10-27;2017-10-27;2017-10-27;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-10-27;2017-10-27;2017-10-27;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-10-30;2017-10-30;2017-10-28;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-10-30;2017-10-30;2017-10-30;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-10-31;2017-10-31;2017-10-31;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-10-31;2017-10-31;2017-10-31;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-01;2017-11-01;2017-11-01;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-01;2017-11-01;2017-11-01;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-03;2017-11-03;2017-11-02;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-03;2017-11-03;2017-11-03;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-06;2017-11-06;2017-11-04;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-06;2017-11-06;2017-11-06;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-07;2017-11-07;2017-11-07;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-07;2017-11-07;2017-11-07;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-08;2017-11-08;2017-11-08;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-08;2017-11-08;2017-11-08;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-09;2017-11-09;2017-11-09;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-09;2017-11-09;2017-11-09;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-10;2017-11-10;2017-11-10;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-10;2017-11-10;2017-11-10;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-13;2017-11-13;2017-11-11;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-13;2017-11-13;2017-11-13;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-14;2017-11-14;2017-11-14;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-14;2017-11-14;2017-11-14;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-16;2017-11-16;2017-11-15;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-16;2017-11-16;2017-11-16;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-17;2017-11-17;2017-11-17;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-17;2017-11-17;2017-11-17;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-20;2017-11-20;2017-11-18;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-20;2017-11-20;2017-11-20;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-21;2017-11-21;2017-11-21;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-21;2017-11-21;2017-11-21;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-22;2017-11-22;2017-11-22;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-22;2017-11-22;2017-11-22;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-23;2017-11-23;2017-11-23;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-23;2017-11-23;2017-11-23;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-24;2017-11-24;2017-11-24;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-24;2017-11-24;2017-11-24;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-27;2017-11-27;2017-11-25;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-27;2017-11-27;2017-11-27;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-28;2017-11-28;2017-11-28;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-28;2017-11-28;2017-11-28;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-29;2017-11-29;2017-11-29;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-29;2017-11-29;2017-11-29;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-11-30;2017-11-30;2017-11-30;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-11-30;2017-11-30;2017-11-30;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-01;2017-12-01;2017-12-01;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-01;2017-12-01;2017-12-01;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-04;2017-12-04;2017-12-02;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-04;2017-12-04;2017-12-04;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-05;2017-12-05;2017-12-05;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-05;2017-12-05;2017-12-05;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-06;2017-12-06;2017-12-06;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-06;2017-12-06;2017-12-06;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-07;2017-12-07;2017-12-07;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-07;2017-12-07;2017-12-07;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-08;2017-12-08;2017-12-08;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-08;2017-12-08;2017-12-08;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-11;2017-12-11;2017-12-09;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-11;2017-12-11;2017-12-11;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-12;2017-12-12;2017-12-12;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-12;2017-12-12;2017-12-12;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-13;2017-12-13;2017-12-13;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-13;2017-12-13;2017-12-13;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-14;2017-12-14;2017-12-14;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-14;2017-12-14;2017-12-14;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-15;2017-12-15;2017-12-15;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-15;2017-12-15;2017-12-15;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-18;2017-12-18;2017-12-16;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-18;2017-12-18;2017-12-18;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-19;2017-12-19;2017-12-19;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-19;2017-12-19;2017-12-19;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-20;2017-12-20;2017-12-20;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-20;2017-12-20;2017-12-20;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-21;2017-12-21;2017-12-21;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-21;2017-12-21;2017-12-21;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-22;2017-12-22;2017-12-22;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-22;2017-12-22;2017-12-22;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-26;2017-12-26;2017-12-23;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-26;2017-12-26;2017-12-26;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-27;2017-12-27;2017-12-27;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-27;2017-12-27;2017-12-27;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-28;2017-12-28;2017-12-28;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-28;2017-12-28;2017-12-28;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2017-12-29;2017-12-29;2017-12-29;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2017-12-29;2017-12-29;2017-12-29;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-02;2018-01-02;2017-12-30;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-02;2018-01-02;2018-01-02;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-03;2018-01-03;2018-01-03;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-03;2018-01-03;2018-01-03;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-04;2018-01-04;2018-01-04;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-04;2018-01-04;2018-01-04;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-05;2018-01-05;2018-01-05;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-05;2018-01-05;2018-01-05;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-08;2018-01-08;2018-01-06;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-08;2018-01-08;2018-01-08;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-09;2018-01-09;2018-01-09;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-09;2018-01-09;2018-01-09;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-10;2018-01-10;2018-01-10;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-10;2018-01-10;2018-01-10;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-11;2018-01-11;2018-01-11;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-11;2018-01-11;2018-01-11;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-12;2018-01-12;2018-01-12;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-12;2018-01-12;2018-01-12;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-15;2018-01-15;2018-01-13;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-15;2018-01-15;2018-01-15;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-16;2018-01-16;2018-01-16;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-16;2018-01-16;2018-01-16;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-17;2018-01-17;2018-01-17;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-17;2018-01-17;2018-01-17;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-18;2018-01-18;2018-01-18;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-18;2018-01-18;2018-01-18;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-19;2018-01-19;2018-01-19;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-19;2018-01-19;2018-01-19;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-22;2018-01-22;2018-01-20;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-22;2018-01-22;2018-01-22;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-23;2018-01-23;2018-01-23;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-23;2018-01-23;2018-01-23;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-24;2018-01-24;2018-01-24;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-24;2018-01-24;2018-01-24;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-25;2018-01-25;2018-01-25;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-25;2018-01-25;2018-01-25;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-26;2018-01-26;2018-01-26;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-26;2018-01-26;2018-01-26;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-29;2018-01-29;2018-01-27;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-29;2018-01-29;2018-01-29;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-30;2018-01-30;2018-01-30;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-30;2018-01-30;2018-01-30;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-01-31;2018-01-31;2018-01-31;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-01-31;2018-01-31;2018-01-31;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-01;2018-02-01;2018-02-01;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-01;2018-02-01;2018-02-01;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-02;2018-02-02;2018-02-02;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-02;2018-02-02;2018-02-02;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-05;2018-02-05;2018-02-03;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-05;2018-02-05;2018-02-05;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-06;2018-02-06;2018-02-06;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-06;2018-02-06;2018-02-06;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-07;2018-02-07;2018-02-07;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-07;2018-02-07;2018-02-07;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-08;2018-02-08;2018-02-08;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-08;2018-02-08;2018-02-08;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-09;2018-02-09;2018-02-09;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-09;2018-02-09;2018-02-09;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-14;2018-02-14;2018-02-10;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-14;2018-02-14;2018-02-14;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-15;2018-02-15;2018-02-15;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-15;2018-02-15;2018-02-15;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-16;2018-02-16;2018-02-16;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-16;2018-02-16;2018-02-16;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-19;2018-02-19;2018-02-17;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-19;2018-02-19;2018-02-19;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-20;2018-02-20;2018-02-20;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-20;2018-02-20;2018-02-20;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-21;2018-02-21;2018-02-21;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-21;2018-02-21;2018-02-21;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-22;2018-02-22;2018-02-22;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-22;2018-02-22;2018-02-22;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-23;2018-02-23;2018-02-23;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-23;2018-02-23;2018-02-23;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-26;2018-02-26;2018-02-24;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-26;2018-02-26;2018-02-26;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-27;2018-02-27;2018-02-27;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-27;2018-02-27;2018-02-27;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-02-28;2018-02-28;2018-02-28;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-02-28;2018-02-28;2018-02-28;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-01;2018-03-01;2018-03-01;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-01;2018-03-01;2018-03-01;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-02;2018-03-02;2018-03-02;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-02;2018-03-02;2018-03-02;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-05;2018-03-05;2018-03-03;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-05;2018-03-05;2018-03-05;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-06;2018-03-06;2018-03-06;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-06;2018-03-06;2018-03-06;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-07;2018-03-07;2018-03-07;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-07;2018-03-07;2018-03-07;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-08;2018-03-08;2018-03-08;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-08;2018-03-08;2018-03-08;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-09;2018-03-09;2018-03-09;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-09;2018-03-09;2018-03-09;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-12;2018-03-12;2018-03-10;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-12;2018-03-12;2018-03-12;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-13;2018-03-13;2018-03-13;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-13;2018-03-13;2018-03-13;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-14;2018-03-14;2018-03-14;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-14;2018-03-14;2018-03-14;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-15;2018-03-15;2018-03-15;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-15;2018-03-15;2018-03-15;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-16;2018-03-16;2018-03-16;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-16;2018-03-16;2018-03-16;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-19;2018-03-19;2018-03-17;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-19;2018-03-19;2018-03-19;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-20;2018-03-20;2018-03-20;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-20;2018-03-20;2018-03-20;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-21;2018-03-21;2018-03-21;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-21;2018-03-21;2018-03-21;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-22;2018-03-22;2018-03-22;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-22;2018-03-22;2018-03-22;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-23;2018-03-23;2018-03-23;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-23;2018-03-23;2018-03-23;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-26;2018-03-26;2018-03-24;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-26;2018-03-26;2018-03-26;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-27;2018-03-27;2018-03-27;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-27;2018-03-27;2018-03-27;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-28;2018-03-28;2018-03-28;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-28;2018-03-28;2018-03-28;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-03-29;2018-03-29;2018-03-29;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-03-29;2018-03-29;2018-03-29;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-04-02;2018-04-02;2018-03-30;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-04-02;2018-04-02;2018-04-02;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-04-03;2018-04-03;2018-04-03;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-04-03;2018-04-03;2018-04-03;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-04-04;2018-04-04;2018-04-04;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
11542225;1900-01-01;1;6;2018-04-04;2018-04-04;2018-04-04;0.00000;0.0000;0.0000;0.0000;17.5;0
11542225;1900-01-01;1;2;2018-04-05;2018-04-05;2018-04-05;10373443983402500000;0.0000;0.0000;0.0000;0.0000;0
